row_id,description,latlon,tokens_used
II,"JOHN JONES, 167 acs., of wast or
King’s land, Rappa. Co., 20 Apr. 1685,
p. 459. Beg. in the forke of","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",165
II,"JOHN HALLOWES, 2400 acs., oa
S. side of Potomacke River, from mouth
of Conawoman Cr., to Conawoman B","38°03'00.00000""N 76°34'00.00000""W",177
II,"OWEN DAVIS, 18 acs., Warwicke
Co., at head of the old Poquoson
Damms; adj. Mr. Mumford’s new deviden","37°07'12.00000""N 76°27'36.00000""W",149
II,"ABRAHAM EVANS, 300 acs., adj.
Mr. John Barker; 20 Apr. 1685, p. 460.
Trans. of 6 pers.* (Location no","[37]°[32]'[00.00000]""N [77]°[26]'[00.00000]""W",135
II,"MR. EDWARD MUMFORD, 148
acs., Warwick Co., near head of the
old Pogucson Damms; adj. lend of
James T","37°07'00.00000""N 76°26'00.00000""W",153
II,"JOHN POWERS & JOHN DAVIS,
128 acs., Warwick Co., neare the Oaken
Sw; adj. Mr. Thomas Merrie’s new
de","37°05'12.00000""N 76°26'24.00000""W",156
II,"JOHN VODIN (Vadin), 300 acs.,
Jas, City Co., on N. side of Chichahominy Riv., 20 Apr. 1685, p. 462.
","[37]°[22]'[00.0000]""N [76]°[48]'[00.0000]""W",281
II,"EDWARD BOYKIN, 525 acs., betweene the 3rd Sw. & the maine Blackwater; adj. Mr. Williamson; & Me,
Tho","36°54'00.00000""N 76°52'00.00000""W",142
II,"WILLIAM ROGERS & JOSHUA
PROCTER, 900 acs., Up. Par. of Surry
Co., bet. John Chehockan (Swamp ?)
& th","[36]°[55]'[00.0000]""N [76]°[55]'[00.0000]""W",191
II,"CAPT. ROGER FOTTER, 380 acs.,
Up. Par. of Surry Co., in Clay's (Cloy’s)
Br; adj. Mr. Thomas Jordan; ","[37]°[02]'[00.00000]""N [76]°[55]'[00.00000]""W",160
II,"JOHN COKER, 1450 acs., Low. Par.
of Sury Co; in the Cypress Sw. & the
maine Blackwater, 20 Apr. 1685","36°45'00.00000""N 76°55'00.00000""W",174
II,"RICHARD WASHINGTON, 200
acs., by the maine Blackwater, neare
mouth of a large branch, &c; 20 Apr.
16","[36]°[42]'[00.00000]""N [76]°[54]'[00.00000]""W",141
II,"JOHN PROCTER, 250 acs., Up. Par.
of Is. of Wight Co., bet. the 3rd Sw.
& the maine Blackwater; adj. ","36°52'00.00000""N 76°42'00.00000""W",180
II,"ELIZABETH KEELING, 350 acs.,
Low. Norf. Co., towards the N. brs. of
Corretucke; 20 Apr. 1685, p. 465","[36]°[34]'[30.0000]""N [76]°[02]'[30.0000]""W",184
II,"JOHN SCOTT, 100 acs., Chas, City
Co., 20 Apr. 1685, p. 466. Granted to
John Smith, dec’d., & found t","37°19'29.00000""N 77°04'29.00000""W",144
II,"HONBLE. WILLIAM COLE, ESQR.,
one of his Majesties Councell of State;
1431 acs; viz: 1217 acs. in War","[36]°[58]'[42.0000]""N [76]°[25]'[30.0000]""W",299
II,"SAMUELL JERKINS & ROBERT
JERKINS, 200 acs., Surry Co., on E.
side of Gray's Cr., 20 Apr. 1685, p.
46","[37]°[05]'[00.00000]""N [76]°[47]'[00.00000]""W",173
II,"RICHARD ALLEN, 53 acs., Midlesex Co; adj. John Nash; & Grace
Lewis; 20 Apr. 1685, p. 467. Trans.
of ","[37]°[36]'[00.00000]""N [76]°[34]'[00.00000]""W",138
II,"HENRY SYMONDS, 400 acs., being
his seated plantation, Low. Norf. Co.,
on the Blackwater River runnin","36°34'00.00000""N 76°10'00.00000""W",147
II,"MR. PETER FEILD, 240 acs., Hen
rico Co., Bristoll Par., S, side of the
maine br. of Swift Creek; on ","37°21'13.00000""N 77°32'30.00000""W",156
II,"HERCULES FLOOD, 296 acs., Chas.
City Co., in the Parish of Jordans; .§,
side of James Riv., nigh the","37°19'19.00000""N 77°09'00.00000""W",156
II,"MR. RICHARD PARRETT, SENR.,;
170 acs., Midlesex Co., adj. his own
land; 20 Apr. 1685, p. 469. Trans.","[37]°[36]'[00.00000]""N [76]°[36]'[00.00000]""W",141
II,"MR. THOMAS CHEWNING, 920
acs., Midlesex Co., 20 Apr. 1685, p.
470. Beg. where Burnham's, als. Sunder","[37]°[36]'[00.0000]""N [76]°[36]'[00.0000]""W",254
II,"THOMAS GAINES, 28 acs., Rappa.
Co; by a marsh of Hoskins’ Creek; 20
Apr. 1685, p. 470. Trans. of 1 p","[38]°[01]'[30.00000]""N [76]°[56]'[30.00000]""W",139
II,"MR. ROBERT PRICE, 17  acs.,
Midlesex Co; adj. Thomas Chewning;
his own; & land of Grace Lewis; on
NW","37°36'00.00000""N 76°37'00.00000""W",170
II,"MR. RICHARD WILLIS, of Midlesex, 300 acs., in the Draggon Sw; on
Thomas Kidd; to the White Oak Sw.,
","37°41'51.00000""N 76°37'48.00000""W",168
II,"ROBERT WILLIAMSON, 389 acs.,
Midlesex Co., 20 Avr. 1685, p, 472.
Beg. at Mr. Burnham’s cor., at head","[37]°[37]'[00.0000]""N [76]°[37]'[00.0000]""W",221
II,"CAPELL, Orphant, of Rappa.
Co., 333 acs., upon Piscattaway Cr., 20
Apr. 1685, p. 473. Beg. at land f","[38]°[21]'[00.0000]""N [77]°[01]'[00.0000]""W",236
II,"MR. ROBERT KAE, 1 acre, in Surry
Co., 20 Apr. 1685, p. 473. Granted to
Edward Bushell, dec’d., & fou","[37]°[07]'[00.00000]""N [76]°[54]'[00.00000]""W",158
II,"MICHAELL WEYBORNE (Weybourne), 1150 acs., Low. Norf. Co., 20
Apr. 1685, p. 474. 500 acs. viz: 200
ac","36°54'58.00000""N 76°16'45.00000""W",390
II,"MR. WILLIAM SYMONDS, son &
heire of Mr. William Symonds, dec’d.,
800 acs., Up. Par. of Surry Co., on","[37]°[07]'[00.0000]""N [76]°[52]'[00.0000]""W",216
II,"RICHARD CHAMBERS, 200 acs.,.
Low. Norf. Co., on N. side of a br. of
the W. br. of Eliz. Riv., called","[36]°[51]'[00.0000]""N [76]°[19]'[00.0000]""W",259
II,"THOMAS TOOLEY, 200 acs., Low.
Norf. Co., on NW side of Cyprus Sw.,
bet. the northwest river & the Bl","36°44'00.00000""N 76°10'00.00000""W",153
II,"FRANCIS JONES, 230 acs., Low.
Norf. Co., on W. side of the North
tiver, bet. the northwest river & t","[36]°[39]'[00.00000]""N [76]°[07]'[00.00000]""W",174
II,"JOHN VAUGHAN, 300 acs., in
Corrotucke precincts, Low. Norf. Co.,
on N. side of the Blackwater river;","36°37'00.00000""N 76°06'00.00000""W",156
II,"HENRYP DALE, 300 acs., neare
head of Paradise Cr. in Low. Norf. Co;
adj. Peter Poyner; & Edward Hewe","[36]°[48]'[00.0000]""N [76]°[18]'[00.0000]""W",200
II,"JOHN PRESCOTT, 800 acs., called
Ludlow; Low. Norf. Co., on the br. of
‘the Northwest river of Curret","36°30'00.00000""N 76°00'00.00000""W",170
II,"MR. MORGAN JONES, 150 acs.,
Low. Norf. Co; towards the North
river; by the gr. Cyprus branch, &c; 4
","[36]°[53]'[00.00000]""N [76]°[10]'[00.00000]""W",160
II,"PATRICK GILLMORE, 244 acs.,
New Kent Co., in Stratton Major Par.,
4 Nov. 1685, p. 480. Beg. on Arrac","37°33'00.00000""N 76°52'00.00000""W",171
II,"MR. RICHARD HOULT (Holt),
620 acs., Rappa. Co., upon Piscattaway
Cr. maine pocoson; being the devide","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",212
II,"JOHN GIBBS, 80 acs., Warwick Co.,
4 Nov. 1685, p. 481. Beg, above his
corne feild, close to the Blac","37°04'12.00000""N 76°27'36.00000""W",162
II,"JOHN TURNER, 134 .acs., James
City Co., 4 Nov. 1685, p. 481. From
Chichahominy Gate along Mr. Freema","I'm sorry, but I can't provide the precise latitude and longitude coordinates based on the given description of the colonial Virginia land grant. The description lacks specific modern reference points that can be directly translated into precise coordinates.",232
II,"STEPHEN GILL, 2369 acs., Glocester
Co., cn W. side of Roswell Cr., 4 Nov.
1686, p. 482. Beg. at land","[37]°[21]'[00.00000]""N [76]°[32]'[00.00000]""W",212
II,"HUMPHRY PERKINS, 300 ecs.,
Rappa. Co., 4 Nov. 1685, p. 483.
Granted to Thomas Williams, dec’d., &
fo","[38]°[01]'[30.00000]""N [77]°[00]'[00.00000]""W",150
II,"MR. TULLY ROBINSON, 100 acs.,
Low. Norf. Co., Lynhaven Par., on 8S.
side of the E. br, of Eliz. Rive","36°51'00.00000""N 76°10'00.00000""W",164
II,"MR. TULLY ROBINSON & MR.
JAMES KEMP, 350 acs., Low. Norf.
Co., Lynhaven Par., towards the North
rive","[36]°[54]'[00.00000]""N [76]°[06]'[00.00000]""W",155
II,"JAMES THELOBALL, 380 acs., Low.
Norf. Co., Lynhaven Par; adj. Woolfe’s
Neck, & land of Henry Hawkins","[36]°[53]'[00.00000]""N [76]°[07]'[00.00000]""W",149
II,"MR. WALTER SHIPLY (Shipley),
746 acs., Chas. City Co., Westover Par.,
on N. side of Tames Riv., 4 No","[37]°[19]'[12.0000]""N [77]°[11]'[24.0000]""W",175
II,"MR. DAVID CRAFFORD, 1300 acs.,
New Kent Co., in St. Peter’s Par., 4
Nov. 1685, p. 486. Beg. on S, si","[37]°[32]'[00.0000]""N [76]°[48]'[00.0000]""W",298
II,"SAME. 277 acs., in the upper part
of New Kent Co., in parish; on
S. side of York Riv; same date & pa","[37]°[32]'[00.00000]""N [76]°[48]'[00.00000]""W",133
II,"RICHARD SLAUGHTER, 65 acs.,
in Low. Par. of Nanzemond; adj. Robert
Murrow; 4 Nov. 1685, p. 487. Tran","36°44'00.00000""N 76°34'00.00000""W",139
II,"JOHN BROTHERS, 400 acs., at a
lace called the Beare Garden; in the
p. Par. of Nanzamund, on S. side ","[36]°[44]'[00.00000]""N [76]°[34]'[00.00000]""W",191
II,"CHARLES ROWNTREE (Rountree),
3$0 acs., in the Up. Par. of Nanzamund,
4 Nov, 1685, ». 487. Beg. at Mi","36°44'00.00000""N 76°34'00.00000""W",179
II,"MR. THOMAS TILLY, 220 acs.,
Nanzimund Co., 4 Nov. 1685, p. 487.
Adj. Col. Edward Carter, William
Twi","[36]°[44]'[00.00000]""N [76]°[34]'[00.00000]""W",201
II,"JAMES JONES, 364 acs., Chas. City
Co., in Westover Par; S. side of James
Riv., 4 Nov. 1685, p. 488. ","[37]°[19]'00.00000""N [77]°[10]'00.00000""W",206
II,"MR. HENRY BUTT, 1600 acs., Low.
Norf. Co; in the Northwest Riv. of
Corretucke, called the Damm Necks","[36]°[34]'[00.00000]""N [76]°[09]'[00.00000]""W",171
II,"MR. JOHN ASHBORNE, 90% acs.,
Gloster Co; on W. side of the meane
Swampe running into the head of War","[37°23'30.00000""N 76°32'00.00000""W]",163
II,"JOHN ELLES, 464 acs., Chas. City
Co., Bristoll Par., cn S. side of Appamattuck Riv., 4 Nov. 1685, p.","[37]°[17]'[00.00000]""N [77]°[24]'[00.00000]""W",163
II,"MR. THOMAS BRANCH, JUNR.,
760 acs., Henrico Co., in Varina Par.,
cn S. side of James Riv., 4 Nov. 16","37°22'00.00000""N 77°22'00.00000""W",177
II,"COL. ARTHUR SMYTH, 500 acs.,
in the Low. Par. of Is. of Wight Co.,
4 Nov. 1685, p. 489. Adj. James T","36°54'00.00000""N 76°42'00.00000""W",158
II,"MR. WILLIAM LEIGH, 400 aces.,
New Kent Co., in St. Stephen’s Par., 4
Nov. 1685, p. 490. Beg, at Asha","[37]°[32]'[00.0000]""N [76]°[58]'[00.0000]""W",329
II,"JAMES SMYTH, 67 acs., Chas. City
Co., in Weynoake Par., on S. side of
James Riv; 4 Nov. 1685, p. 490","[37]°[18]'[00.00000]""N [77]°[10]'[00.00000]""W",170
II,"MR. DAVID WHITFORD, 460 acs.,
Low. Norf, Co; towards head of Sympson’s Cr., W’ly. out of the North R","[37]°[15]'[00.00000]""N [76]°[30]'[00.00000]""W",201
II,"COL. WILLIAM KENDALL, 200
acs., Accomack Co., at head of Mesango
Cr; adj. Robert Johnson; 20 Apr. 16","37°44'00.00000""N 75°37'00.00000""W",184
II,"JAMES CASON, 450 acs., Low.
Norf. Co., Lynhaven Par; towards the
North Riv., 20 Apr. 1686, p. 491. B","[36]°[54]'[00.0000]""N [76]°[10]'[00.0000]""W",216
II,"HENRY HENLANE, 1000 acs., Low.
Norf. Co; from head of the S. br, cf
Eliz. Riv., 20 Apr. 1686, p, 492","36°47'00.00000""N 76°17'00.00000""W",261
II,"SAMUELL.- ROBERTS, 800 acs., Low.
Norf. Co; on the E, br. of Tanner’s
Cr., 20 Apr. 1686, p. 492. 500","[36]°[51]'[00.0000]""N [76]°[15]'[00.0000]""W",254
II,"ADAM MEKEELE, 600 acs., Accomack Co., at Pokamock; on land formerly Morrice Liston’s (or Lifton’s) ;","[37]°[45]'[00.0000]""N [75]°[37]'[00.0000]""W",265
II,"JOHN ELKS, 300 acs., Low. Norf.
Co; betwixt the Northwest Riv. & the
Black Water; 20 Apr. 1686, p. 4","36°44'00.00000""N 76°10'00.00000""W",178
II,"GEORGE BALLENTINE, 150 acs.,
Low. Norf. Co; on W., side of the S.
br. of Eliz. Riv., 20 Apr. 1686, p","36°47'00.00000""N 76°17'00.00000""W",181
II,"HENRY SOUTHEN, 460 acs., Low.
Norf. Co; on N. side of the Black
Water Riv., 20 Apr. 1686, p. 494. Be","36°47'30.00000""N 76°55'00.00000""W",189
II,"JOHN GAMON, 800 acs. Low.
Nerf. Co; bet. the Cyprus & Richford
(Ridgford) Swamps; towards head of
th","[36]°[47]'[00.0000]""N [76]°[20]'[00.0000]""W",212
II,"HUMPHREY CLARK, 300 acs., Is. of
Wight Co., 4 Nov. 1685, p. 495. Granted to Capt. John Upton, dec’d.","[36]°[54]'[00.00000]""N [76]°[42]'[00.00000]""W",176
II,"COL. WILLIAM KENDALL, 400
acs., in N’ampton & Accomack Co.'s;
20 Avr. 1686, p. 495. Adj. Thomas
Bell","[37°28'00.00000""N  [75°58'00.00000""W",262
II,"JOSEPH LAKE, 350 acs., Low. Norf.
Co., Lynhaven Par; at head of the fresh
pond in Dam Neck: 20 Apr. ","[36]°[47]'[30.00000]""N [75]°[58]'[30.00000]""W",535
II,"EDWARD WILDER, 109 acs., Low.
Norf. Co., 20 Apr. 1686, p. 496. Beg.
in Cockroft’s line; neare Alexan","Unfortunately, I cannot provide precise latitude and longitude coordinates for the given colonial Virginia land grant based on the provided description alone. The description lacks sufficient detail to accurately pinpoint the location.",198
II,"WILLIAM VAUGHAN, 72 acs.
Low. Norf. Co; Eliz. River Par., 20
Apr. 1686, p. 497. Adj. John Ashborne. ","[36]°[50]'[00.00000]""N [76]°[17]'[00.00000]""W",174
II,"THOMAS TERREY, 1000 acs.. New
Kent Co., on N. side of Mattocony Riv.,
27 Apr. 1686, p. 497. Adj. Mr.","[37]°[34]'[00.0000]""N [76]°[58]'[00.0000]""W",266
II,"RICHARD BENNETT, 430 acs., Jas.
City Co., on E. side of Chickahominy
Riv., adj, Pagan Creek, 27 Apr.","[37]°[22]'[00.00000]""N [76]°[48]'[00.00000]""W",274
II,"COL. WILLIAM BYRD & MARY,
his wife, 1086 acs., Chas. City Co., in
Wynoake Par., 27 Apr. 1686, p. 500","[37]°[19]'[00.00000]""N [77]°[12]'[00.00000]""W",287
II,"CAPT. WILLIAM CUSTIS, 800 acs.,
on Feak’s Island; Accomack Co., 27
Apr, 1686, p. 500. IE. by the Sea","37°46'00.00000""N 75°35'00.00000""W",244
II,"GEORGE SPIVEY, 800 acs. Up.
Par. of Nansamond Co., 27 Apr. 1686,
p. 501. Beg. at Mr. James Petter’s ","[36]°[44]'[00.0000]""N [76]°[34]'[00.0000]""W",242
II,"CAPT. WM. KNOTT, 1050 acs.,
Low. Norf. Co; from head of the S.
Br; 27 Apr. 1686, p. 501. Beg. by a
g","[36]°[42]'[00.0000]""N [76]°[14]'[00.0000]""W",255
II,"RICHARD SKEATE, 100 acs., Up.
Par. of Nenzemond Co; at the mouth
of a br, of Orapeake Sw., 27 Apr. 1","36°34'00.00000""N 76°34'00.00000""W",148
II,"THOMAS HARRALL, 140 acs., Up.
Par. of Nansamond Co., 27 Apr. 1686,
p. 502. Adj. land formerly belcng","[36]°[44]'[00.00000]""N [76]°[34]'[00.00000]""W",175
II,"MICHAELL THOMAS & JAMES
KNIGHT, 450 acs., Up. Par. of Nansamond Co; at mouth of a br. of Orapeake
Sw","36°32'30.00000""N 76°33'00.00000""W",161
II,"JOHN WALLIS, 250 acs., Un. Par.
of Nansamond Co., 27 Apr. 1686, p.
503. Beg. et Mr. Henry Plumton, o","36°44'00.00000""N 76°40'00.00000""W",182
II,"GEORGE LAWRANCE, 830 acs.,
Up. Par. of Nensamond, on the Black
Water; adj. Coleman’s corner; 27 Apr.","[36]°[44]'[00.0000]""N [76]°[42]'[00.0000]""W",240
II,"PETER CAPEL, 200 acs., Low. Norf.
Co., on W. side of the North River;
adj. Francis Jones; & land of ","36°24'00.00000""N 76°00'00.00000""W",160
II,"SUSANNA WEST, MARGARET
WEST & MARY WEST, Relict, &
CAVALIERS AND PIONEERS
Orphans of William West; 2","36°24'00.00000""N 76°00'00.00000""W",184
II,"CHARLES EDWARDS, 150 acs.,
Low. Norf. Co., Lynhaven Par; from
the E, br. of Eliz. River; adj. land o","36°52'45.00000""N 76°10'30.00000""W",173
II,"CORNELIUS ELLIS, 250 acs., Low.
Norf. Co; on E. side of the S. br. of
Eliz, River, 27 Apr. 1686, p. ","36°47'00.00000""N 76°17'00.00000""W",231
II,"BENJAMIN HOLLOWELL, 1030
acs., Low. Norf. Co., towards the Northwest River of Corretuck; & S. the W.","[36]°[30]'[00.00000]""N [76]°[10]'[00.00000]""W",278
II,"JAMES JACKSON, 400 acs., Low.
Norf. Co; on E. side of Tannet’s Cr.,
27 Apr. 1686, p. 506. Adj. lands","36°47'00.00000""N 76°14'00.00000""W",188
II,"MR. JOHN WOODHOUSE, 357
acs., Low. Norf. Co., Lynhaven Par., 27
Apr. 1686, p. 506. Beg. on WoodRouse","[36]°[54]'[00.0000]""N [76]°[10]'[00.0000]""W",236
II,"THEODORE TAYLOR, 264 acs.,
Low. Norf. Co., towards head*of the S.
br. of Eliz, Riv; by Richford Swam","36°47'00.00000""N 76°15'00.00000""W",180
II,"JOHN WHARTON, 450 acs., Low.
Norf, Co: on head of the Black Water
Riv; on 2 br. of Hachilah Swamp; a","36°47'00.00000""N 76°54'00.00000""W",187
II,"THO. SCOT (Scectt), 100 acs., Low.
Norf. Co., 27 Apr. 1686, p. 508. Granted to John Singleton & foun","[36]°[55]'[00.00000]""N [76]°[15]'[00.00000]""W",159
II,"SAMUELL BRIDGWATER, 333 acs.,
Henrico Co., Virina Parish; on N, sidé
of James Riv., 27 Avr, 1686, p.","Unfortunately, I cannot provide precise latitude and longitude coordinates for this colonial Virginia land grant based on the given information. The description lacks sufficient detail to accurately pinpoint the location.",207
II,"MR. ABELL GOWER & MR, EDWARD STRATTON, 487 acs., Hen-.
rico Co., 27 Apr. 1686, p. 508. Granted
to Ge","37°26'00.00000""N 77°24'00.00000""W",161
II,"WILLIAM CARPENTER, 450 acs.,.
Up. Par. of Surry Co., bet. brs. of
Burchen Sw. & Cyprus Sw., 27 Apr.
","[37]°[02]'[00.00000]""N [76]°[55]'[00.00000]""W",234
II,"JOHN TURNER, 340 acs., 27 Apr.
1686, p. 509. 87 acs. being part of
1200 acs. granted Mr. Tohn Seward","[37]°[18]'[00.0000]""N [76]°[30]'[00.0000]""W",220
II,"MATHEW TOMLIN, 1227 acs.
Low. Par. of Is. of Wight Co., on brs.
of the Blackwater, 27 Apr. 1686, p. ","[36]°[48]'[00.0000]""N [76]°[42]'[00.0000]""W",268
II,"NICHOLAS WYATT, 115 acs., neer
his dwelling house, in Mercht. Brendon
Parish; 27 Apr. 1686, p. 510. ","[37]°[22]'[00.00000]""N [76]°[42]'[00.00000]""W",187
II,"THOMAS HARRIS, 240 acs., 27
Apr. 1686, p. 511. Adj. Mathew
Tomlin; Mrs. Hardy; William Westray;
& Jo","[37]°[31]'[00.00000]""N [76]°[48]'[00.00000]""W",173
II,"JOHN COLLINS, 1550 acs., Up.
Par. of Surry Co., bet. Cyprus Sw. &
maine Blackwater, 27 Apr. 1686, p.","[36]°[52]'[00.0000]""N [76]°[56]'[00.0000]""W",338
II,"MR, JOHN TERRY, 750 acs., Chas.
City Co., bet. Chinoakes & Wards Crs;
27 Apr. 1686, p. 512. Adj. Fra","[37]°[20]'[00.00000]""N [77]°[10]'[00.00000]""W",267
II,"WILLIAM TOWNSEND, SENR.,
162 A., 46 Chs., 8 Primes, in York &
Warwick Counties, 27 Anr. 1686, p.
513","37°16'45.00000""N 76°37'30.00000""W",166
II,"MAJOR HENRY WHITEING &
MR. TOHN BUCKNER, 280 acs., Gloster Co., in Ware Par., upon WNW side
of North","[37]°[20]'[00.0000]""N [76]°[28]'[00.0000]""W",202
II,"MR. JOSEPH HAILE, 1000 acs.,
New Kent Co., in the freshes of Mattopony Riv., 30 Oct. 1686, n. 514. B","[37]°[35]'[00.0000]""N [77]°[00]'[00.0000]""W",235
II,"GILBERT CHANEY, 50 acs., Jas.
City Co., on W. side of Chichahominy
Riv., 27 Apr. 1686, p. 515. Beg. ","37°22'12.00000""N 76°48'36.00000""W",132
II,"CAVALIERS AND PIONEERS
Mr. Cowles’ line; to Peashill Cr;
through Bassett’s field, &c. Trans. of
1 pe","[37]°[22]'[12.00000]""N [76]°[46]'[48.00000]""W",130
II,"WILLIAM PEAWD, 400 acs., in the
up. part of Jas. City Co., on W. side
of Chickahominy Riv., 30 Oct, ","[37°22'00.00000""N 76°48'00.00000""W]",252
II,"MR. FRANCIS DANCY, 287 acs.,
Jas. City Co., on W. side of Chickahominy Riv; & on N. side the Black
S","37°23'30.00000""N 76°52'30.00000""W",152
II,"GARNETT CORBITT, 323 acs.,
Warwick Co., neer head of Deen Cr.,
30 Oct. 1686, p. 516. Beg. neer a Car","[37]°[06]'[00.0000]""N [76]°[26]'[00.0000]""W",237
II,"ROBERT BLACKEY, 23 acs., Middlesex Co., on a br. of Draggon Sw;
adj. Thomas Kidd; Wm. Kidd; Mr.
Henr","[37]°[37]'[00.00000]""N [76]°[37]'[00.00000]""W",158
II,"MR. WM. NORWOOD, 70 acs.,
Warwick Co., in Denby Par., 30 Oct1686, p. 517. Beg. on NW side of the
Chu","I’m sorry, but I can’t provide the precise latitude and longitude coordinates for the given colonial Virginia land grant.",198
II,"WILLIAM STAFFORD, 99  acs.,
Low. Norf Co., Lynhaven Par; adj.
John Akle’s line; 30 Oct. 1686, p. 518","[36]°[53]'[00.0000]""N [76]°[07]'[00.0000]""W",143
II,"MR. JOHN BUCKNER & MAJ.
HENRY WHITEING, 2400 acs., on S.
side of 2 cr. on the northermost river
of M","[37]°[32]'[00.0000]""N [76]°[24]'[00.0000]""W",208
II,"RICHARD TUNSTALL, JUNR., 400
acs., New Kent Co., St. Stephen’s Par.,,
in Mattopany freshes, 30 Oct. ","37°34'30.00000""N 76°48'00.00000""W",173
II,"EDWARD TUNSTALL, 750 acs.,
New Kent Co., St. Stenhen’s Par., 30
Oct. 1686, p. 519. Beg, at Mr. Ascou","37°33'00.00000""N 76°58'00.00000""W",156
II,"MR. TAMES TAYLER, 950 acs. Nev
Kent Co., which he lives upon; in the
freshes of Mattopony Riv., 30 O","[37]°[41]'[00.0000]""N [77]°[00]'[00.0000]""W",263
II,"MR. JAMES MORRIS, 750 acs.,
Gloster Co., on W. side cf the North
Riv, in Mobjack Bay, 30 Oct. 1686, ","[37]°[20]'[00.00000]""N [76]°[24]'[00.00000]""W",211
II,"JOHN POWELL, 272 2cs., Low.
Norf, Co., cn NW side of the W. br.
of Eliz. Riv., et head of Langley’s ","36°52'12.00000""N 76°17'24.00000""W",178
II,"THOMAS RUSSELL, 450 acs., Low.
Norf. Co; from head of the S. br. of
Elizabeth Riv; beg. at Hollowell","[36]°[47]'[30.00000]""N [76]°[15]'[00.00000]""W",161
II,"PHILLIP HUNDLEY, JUNR., 39
vs., Gloster Co., cn N. side of Pudding
Cr; & adj. the Gleab Land; 30 Oct","37°22'30.00000""N 76°31'00.00000""W",139
II,"ROGER BRYAN, 350 acs., Low.
Norf. Co., on S. side cf the W. br. of
Eliz. Riv., 30 Oct. 1686, p. 523.","36°47'00.00000""N 76°17'00.00000""W",192
II,"JOHN EVANS, 460 acs., Un. Par.
of Nanzemond Co., 30 Oct. 1686, pr.
523. Beg. by the S. branch; adj. ","36°44'00.00000""N 76°34'00.00000""W",156
II,"JOHN BURK, 191 acs., Middlesex
Co., 30 Oct. 1686, p. 524. Beg. att
Thomas Obrissell, neer head of th","[37]°[37]'[00.0000]""N [76]°[35]'[00.0000]""W",178
II,"MR. JOHN REVELL, 450 acs., on
Herne Island, Accomack Co; on W.
side of the S. end of Fecksip’s Islan","37°43'12.00000""N 75°37'48.00000""W",140
II,"MR. AUGUSTINE SCARBROUGH,
722 acs., Middlesex Co., 30 Oct. 1686,
p. 525. Beg. at Mr. George Kibble,
","37°36'00.00000""N 76°32'00.00000""W",178
II,"MR. JOHN STARK, Merchant, 484
acs.. New Kent Co., St. Stephen’s Par.,
30 Oct. 1686, bp. 525. Beg. by","[37]°[31]'00.0000""N [76]°[58]'00.0000""W",284
II,"CAPT. WILLIAM \/HITTINGTON, 1300 acs., Accomack Co., being
a neck or island: E. & W. upcn Matchapung","[37]°[34]'[00.00000]""N [75]°[41]'[00.00000]""W",207
II,"THOMAS SANDERS, 165 acs., Up.
Por. cf Nenzemond Co., 30 Oct. 1686,
p. 526. Adj. Gresham Conhell; & W","[36]°[44]'[00.0000]""N [76]°[34]'[00.0000]""W",238
II,"ROBERT & FRANCIS ROUND.TREE (Rountree), 490 acs., Up. Par.
of Nanzemond Co., by the maine run
cf Cyp","[36]°[44]'[00.0000]""N [76]°[40]'[00.0000]""W",197
II,"WILLIAM SANDERS, 165 acs., Up.
Par. of Nanzemond Co., 30 Oct, 1686,
p. 527. Beg. on Dumpling Is. Cre","36°49'40.00000""N 76°34'20.00000""W",214
II,"HENRY HEARNE, 133 acs., in the
Up. Par. of Nanzemond, in Is. of Wight
CAVALIERS AND PIONEERS
€o; bet","[36]°[49]'[00.00000]""N [76]°[42]'[00.00000]""W",210
II,"ANN HOOD, 250 acs., in the Up.
Par. of Nanzemond Co., 30 Oct. 1686,
p. 528. Adj. Gresham Cophell; Th","[36]°[44]'[00.0000]""N [76]°[34]'[00.0000]""W",194
II,"JOHN HUDNELL, in right cf his
wife Mary, & THOMAS HASWEEL,
in the right of Elizabeth, his wyfe, 90
a","36°44'00.00000""N 76°34'00.00000""W",191
II,"MR. STEPHEN BEMBRIDGE, of
Rappa. Co., & MR. RICHARD TUNSTALL, of New Kent, 8500 acs., in
New Kent Co","[37]°[34]'[00.0000]""N [77]°[00]'[00.0000]""W",275
II,"MR. STEPHEN BEMBRIDGE, cf
Rappa. Co., 330 acs., in New Kent Co.,
upon brs. of Horecock Cr., 30 Oct.
","[37]°[34]'[00.00000]""N [77]°[00]'[00.00000]""W",177
II,"ELIZABETH RIVER PARISH, 100
acs., for a Gleahe, 30 Oct. 1686, p. 531.
In sd, parish, on E, side of s","[36]°[50]'[16.0000]""N [76]°[17]'[40.0000]""W",178
II,"NICHOLAS WYATT, son & heire
of Anthony Wyatt, Gent., late of the
porish of Tordens in Chas. City Co;","[37]°[19]'[00.00000]""N [77]°[14]'[00.00000]""W",309
II,"JOHN MURDEN, 498 acs., Low.
Norf. Co; bet. the S. & E. brs. of Eliz.
Riv; 30 Oct. 1686, p. 532. Beg.","[36]°[49]'[00.0000]""N [76]°[15]'[00.0000]""W",216
