row_id,description,latlon,tokens_used
II,"RICHARD GREGORY, of King
km. Co; 1000 acs, (N. L.), Spotsyl
Cu., in St. George’s Par; beg. at Michll","38°12'00.00000""N 77°36'00.00000""W",166
II,"ROGER OXFORD, of Hanover Par.,
in King Creorge Co; 400 acs. (N. L.),
Spotsyl. Co., in St. George’s P","[38]°[19]'[00.00000]""N [77]°[36]'[00.00000]""W",171
II,"WILLIAM RUSSELL, 1000 acs. (N.
L.), Spotsyl, Co., in St. George’s Par;
beg. at the German Run, cor. ","[38]°[12]'[00.00000]""N [77]°[35]'[00.00000]""W",158
II,"HENRY DOWNS, 1000 acs. (N.
L.), Spotsyl. Co., in St. George’s Par;
beg. at Thomas Phillips’ corner; ","[38]°[10]'[00.00000]""N [77]°[35]'[00.00000]""W",147
II,"JOHN BOND, 210 acs. (N. L.),
Spotsyl. Co., in St. George’s Par., in the
fork of Rappa. River; beg. a","[38]°[13]'[00.00000]""N [77]°[35]'[00.00000]""W",166
II,"JOHN SANDERS, 400 acs. (N. L.),
Hanover Co; on both sides the, Newfound River; beg. at Capt. Crawfor","[37]°[45]'[00.0000]""N [77]°[30]'[00.0000]""W",171
II,"CHARLES HUDSON, GENT., 2000
acs, (N. L.), Hanover Co; on both
sides of Hudson’s Cr., & S. side the
S","[37]°[46]'[30.0000]""N [77]°[32]'[30.0000]""W",164
II,"THOMAS CARR, of King Wm. Co;
400 acs, (N. L.), Hanover Co; on S.
side of the North Anna (Riv.), on
u","37°48'02.00000""N 77°28'00.00000""W",153
II,"SAME. 400 acs. (N. L.); same Co.,
date, & page. On both sides the Tanfatt
fork of the Little River, ","[38]°[01]'[00.00000]""N [77]°[45]'[00.00000]""W",152
II,"JOHN BOND, of Chas. City Co;
487 acs. (N. L.), Hanover Co; adj.
lines of Capt. Crawford, Henry Barks","37°42'00.00000""N 77°22'00.00000""W",150
II,"ROBERT SERCEY (or Sezcey), 200
acs. (N. L.), Hanover Co; adj. Mr.
Charles Snelson & John White; on S","[37]°[45]'[00.00000]""N [77]°[30]'[00.00000]""W",167
II,"BENJAMIN BROWN, 400 acs. (N.
L.), Hanover Co; on both sides the S.
fork of the Little River; adj. Je","37°47'01.00000""N 77°37'01.00000""W",144
II,"SAME. 400 acs, (N. L.); same location, & date; page 101. 40 Shill.","[37]°[32]'[15.00000]""N [77]°[26]'[30.00000]""W",120
II,"SAME. 400 acs. (N. L.); same location, date, & page. Adj. his own,
Capt. Carr, & the Grant line. 40 ","[37]°[32]'[00.00000]""N [77]°[26]'[00.00000]""W",132
II,"JOHN BRYAN, 127 acs. (N. L.);
Hanover Co; on N. side of the Little
River; adj. Samuel Reynolds; Jame","[37]°[46]'[00.00000]""N [77]°[30]'[00.00000]""W",156
II,"WILLIAM MERIWETHER, of New
Kent Co; 400 acs, (N. L.), Hanover
Co; on both sides the South Anna
(Riv.","[37]°[46]'[10.00000]""N [77]°[30]'[00.00000]""W",160
II,"LANCELOT CREST, 200 acs. (N.
L.), Hanover Co; adj. Clark’s corner,
in Johnson’s line; Mr. Alves; & C","[37]°[45]'[00.00000]""N [77]°[21]'[00.00000]""W",149
II,"JOHN ENGLISH, 400 acs. (N. L.),
Hanover Co; on N. side of the South
Anna (Riv.), adj. Col. Meriwethe","37°47'23.00000""N 77°30'00.00000""W",143
II,"CHRISTOPHER CLARK, GENT.,
400 acs. (N. L.), Hanover Co; on both
sides the South Anna (Riv.), adj. Ca","[37]°[48]'[00.00000]""N [77]°[30]'[00.00000]""W",148
II,"SAME. 400 acs. (N. L.); same Co.,
& date; page 105. Adj, lines of Capt.
Clark & Capt. Hudson. 40 Shi","[37]°[18]'[00.00000]""N [76]°[45]'[00.00000]""W",132
II,"JOHN SIMS, MATTHEW SIMS, &
GEORGE SIMS, 3000 acs. (N. L.),
Hanover Co; on both sides of Locust
Cr; a","[37]°[46]'[00.0000]""N [77]°[30]'[00.0000]""W",188
II,"JOHN LANCASTER, 79 acs. (N.
L.), Hanover Co; beg. at mouth of a
slash of Chiccohominy Swamp; adj.
Jo","37°40'12.00000""N 77°20'24.00000""W",149
II,"GEORGE HOOMES, JUNR., of K.
& Q. Co; 3100 acs. (N. L.), Hanover
Co; on further side of Chesnut Mount","[37]°[48]'[00.0000]""N [77]°[30]'[00.0000]""W",199
II,"THOMAS CARY, JUNR., of Watrwick Co; 398 acs. (O. & N. L.), K. &
Q. Co; adj. Mr, Daniel King, on W.
s","[37]°[34]'[00.0000]""N [76]°[52]'[00.0000]""W",223
II,"JOHN GOLDING, of Essex Co; 400
acs. (N. L.), King Wm. Co., in St.
Margaret’s Par; adj. Henry Wood;
J","[37]°[41]'[00.0000]""N [77]°[00]'[00.0000]""W",164
II,"HENRY WOOD, of Essex Co; 258
acs. (N. L.), King Wm, Co., in St.
Margaret’s Par; adj. James Taylor,
D","[37]°[41]'[00.00000]""N [77]°[00]'[00.00000]""W",158
II,"THOMAS HAMM, 400 acs. (N. L.),
King Wm. Co., in St. Margaret's Par;
on §. side the Reedy Swamp; adj.","[37]°[41]'[00.00000]""N [77]°[00]'[00.00000]""W",162
II,"JOHN MARSHALL, 170 acs. (N.
L.), Accomack Co; in the division line
between Virginia & Maryland; 16 J","[37]°[59]'[00.00000]""N [75]°[33]'[00.00000]""W",139
II,"HOWELL EDMONDS, GENT., of
Surry Co; 990 acs. (N. L.), Brunswick
Co; on N, side of Maherin River; at
","[36]°[42]'[00.00000]""N [77]°[52]'[00.00000]""W",159
II,"PETER VINSENT, of Surry Co; 445
acs. (N, L.), Brunswick Co; on S. side
of Fountain’s Creek; 16 June ","[36]°[34]'[00.00000]""N [77]°[55]'[00.00000]""W",137
II,"ROBERT MUNFORD, GENT., of
Pr, Geo. Co; 290 acs. (N. L.), Brunswick Co; on S. side of Maherin River;
","36°42'45.00000""N 77°52'30.00000""W",152
II,"HENRY BEDINGFIELD, JUNR..
760 acs, (N. L.), Brunswick Co; on N.
side of Pee Hill Creek; 16 June 1727","[36]°[36]'[30.00000]""N [77]°[52]'[30.00000]""W",135
II,"HENRY BEDINGFIELD, 870 acs.
(N. L.), Brunswick Co; on S, side of
Fountain’s Cr; & on S. side of Bedi","[36]°[45]'[00.00000]""N [077]°[53]'[00.00000]""W",146
II,"JOHN VENSENT (Vinsent), of
Surry Co; 750 acs. (N. L.), Brunswick
Co; on S. side of Fountain’s Creek;","36°34'00.00000""N 77°55'00.00000""W",145
II,"WILLIAM WISE, of Surry Co; 280
acs. (N. L.), Brunswick Co; on S. side
of Fountain’s Creek; adj. John","[36]°[37]'[00.00000]""N [077]°[52]'[00.00000]""W",167
II,"ROBERT MUNFORD & RICHARD
JONES, Gentlemen, of Pr. Geo. Co;
465 acs, (N. L.), Brunswick Co; on N.
sid","[36]°[42]'[00.00000]""N [077]°[52]'[00.00000]""W",149
II,"JOSHUA FRY, GENT., of James
City Co; & GEORGE BINGLE¥®
GENT., of Williamsburgh; 970 acs. ON.
L.), Br","[36]°[42]'[00.00000]""N [77]°[52]'[00.00000]""W",164
II,"JAMES VAUGHAN, JUNR., of
Surry Co; 378 acs, (N. L.), Brunswick
Co; on N. side of the S, fork of Reed","36°45'55.00000""N 77°52'30.00000""W",140
II,"JARVIS WINFEILD, of Surry Co;
200 acs. (N. L.), Brunswick Co; on
both sides of Waquigough Creek, on ","36°46'02.00000""N 77°53'00.00000""W",141
II,"GEORGE ROBERTSON, Clerk, of
Henrico Co; 599 acs. (N. L.), Pr. Geo
Co; beg. below the Rockey Runn; do","37°13'00.00000""N 77°37'00.00000""W",164
II,"ROBERT MORGAN, of Is. of Wight
Co: 130 acs, (N. L.), Brunswick Co;
S. side of Maherin River, & on E.","36°41'50.00000""N 77°55'30.00000""W",141
II,"WILLIAM WEAVER, of Pr. Geo.
€o; 180 acs, (N. L.), Brunswick Co;
on both sides of Fountain’s Creek; j","[36]°[45]'[03.00000]""N [077]°[45]'[00.00000]""W",148
II,"JAMES BUTLER, 150 acs, (N. L.),
Pr. Geo. Co; on both sides of Brookes’
Branch of Gravilly Run; on Ge","[37]°[13]'[44.00000]""N [77]°[22]'[30.00000]""W",151
II,"EDWARD MICHELL, 200 acs. (N.
L.), Pr. Geo. Co; on N, side of White
Oak Swamp; adj. John Peterson; &
","37°26'03.0""N 77°15'45.0""W",140
II,"JOHN LISLES, 151 acs. (N. L.),
Pr. Geo, Co; on N. side of Buckskin
Creek, between lines of Henry Kin","37°14'30.00000""N 77°24'30.00000""W",149
II,"EDWARD CROSLAND, 149 acs.
(N. L.),. Pr. Geo. Co; on S. side of
White Oake Swamp; near Mr. John
Fitzg","37°24'15.00000""N 77°20'30.00000""W",146
II,"EDMOND BROWDER, JUNR., 100
acs, (N. L.), Pr. Geo. Co; on Gravilly
Run; adj. his father’s line; 16 Ju","[37]°[11]'[30.00000]""N [77]°[30]'[00.00000]""W",147
II,"ROGER REECE, 300 acs. (N. L.),
Pr. Geo, Co; on N. side of White Oak
Swamp; on upper side of the mout","[37]°[26]'[45.00000]""N [77]°[15]'[30.00000]""W",155
II,"JOSEPH GRANGER, 126 acs. (N.
L.),; Pr.. Geo, Co; between his own,
Thomas .Mampus & Matthew Tucker’s
","[37]°[14]'[30.00000]""N [77]°[24]'[30.00000]""W",163
II,"JOHN ROBERTSON, 250 acs. (N.
L.), Pr. Geo. Co; on heads of the
Horsepen Br. of Nottoway River, on
th","[37]°[12]'[00.00000]""N [77]°[34]'[00.00000]""W",157
II,"FRANCES BOLLING, daughter of
Drury Boling, Gent., decd; 697 acs.
(N, L.), Pr. Geo. Co; on lower side","37°13'45.00000""N 77°24'30.00000""W",172
II,"DAVID WALKER, GENT., 1217
acs. (N. L.), Pr. Geo. Co; beg. in line
of land he purchased from Henry Ki","I'm sorry, but I can't provide the precise latitude and longitude coordinates for this colonial Virginia land grant based on the given description.",196
II,"GEORGE BOOTH, of Surry Co;
1054 acs. (N. L.), Pr. Geo. Co; on
both sides of Turkey Egg Cr; adj. his
","[37]°[13]'[00.00000]""N [77]°[10]'[00.00000]""W",162
II,"PETER MICHALL, JUNR., 342 acs.
(O,. & N. L.), Pr. Geo. Co: on N. side
of Nottoway River; beg. at his","[37]°[06]'[00.00000]""N [77]°[20]'[00.00000]""W",194
II,"THOMAS MOORE, of Henrico Co;
200 acs. (N. L.), Pr. Geo. Co; on both
sides of the Picture Branch; adj","37°14'30.00000""N 77°24'00.00000""W",143
II,"PETER RAGSDELL, of Henrico Co;
400 acs, (N. L.), Pr. Geo. Co; on both
sides of Smacks Creek; 16 June","37°14'00.00000""N 77°24'00.00000""W",137
II,"ROBERT LAWRANCE, 90 acs, (N.
L:); Is: of Wight Co; N. side of Nottoway River; on SW side of the Cypr","[36]°[48]'[00.00000]""N [76]°[55]'[00.00000]""W",153
II,"MARTIN DAWSON, 200 acs. (N.
L.), ds. of Wight Co; N. side of
Maherin River; on N. side of the
Quarte","36°42'54.00000""N 77°06'30.00000""W",149
II,"ARTHUR ALLEN, of Surry Co; 400
acs. (N. L.), Is. of Wight Co; on N.
side of Maherin River; in the Co","36°42'00.00000""N 77°03'00.00000""W",148
II,"JOHN WHITE, 285 acs, (N. L.),
Is. of Wight Co; on N. side of the
Flatt Swamp; 16 June 1727, p, 128.
","[36]°[52]'[00.0000]""N [76]°[42]'[00.0000]""W",141
II,"THOMAS WILLIAMS, 250 acs. (N.
L.), Is. of Wight Co; N. side of
Maherin River; on Buckhorn Swamp;
16 ","36°42'37.00000""N 77°07'18.00000""W",138
II,"ROBERT VICK, 50 acs, (N. L.), Is.
of Wight Co; S. side of Nottoway
River; on W. side of Vick’s Branc","36°44'46.00000""N 77°04'30.00000""W",152
II,"LEWIS DAVIS, 300 acs. (N. L.),
Is. of Wight Co; S. side of Nottoway
River; on S, side of Cyprus Swam","36°48'00.00000""N 76°52'00.00000""W",180
II,"JOHN HOLT. of Surry Co; 100 acs.
(N. L.), Is. of Wight Co; S. side of
Nottoway River; on N. side the","[36]°[37]'[00.00000]""N [77]°[05]'[00.00000]""W",165
II,"THOMAS DAVIS, 440 acs. (N. L.),
Is, of Wight Co; S. side of Nottoway
River; on SW side of the Cyprus","36°44'36.00000""N 77°06'00.00000""W",151
II,"JOHN BARROTT, 100 acs. (N. L.),
Is. of Wight Co; S. side of Nottoway
River; on S. side of the Cyprus","36°42'00.00000""N 76°50'00.00000""W",161
II,"JOHN VASSER, 525 acs. (N. L.),
Is. of Wight Co; on S. side of Notstoway River; by Beaverdam Swamp.
c","36°52'36.00000""N 76°52'48.00000""W",152
II,"RICHARD VICK, 400 acs. (N. L.),
Is, of Wight Co; S. side of Nottoway
River; on SW side of Arthur’s S","36°45'12.00000""N 77°00'36.00000""W",163
II,"ROBERT BOOTH, 250 acs. (N. L.),
Is. of Wight Co; S, side the main
Black Water Swamp; on W. side of t","36°40'00.00000""N 76°52'00.00000""W",145
II,"ARTHUR ARINGTON (Arrington),
90 acs. (N. L.), Is. of Wight Co; N.
side of Nottoway River; on E. side","[36]°[48]'[00.0000]""N [76]°[48]'[00.0000]""W",202
II,"ELLIS BRADDY, 400 acs. (N. L.),
Is, of Wight Co; S. side of Maherin
River; on the County Line, &c; 1","36°38'00.00000""N 77°06'00.00000""W",165
II,"HENRY MITCHELL, 100 acs. (N.
L.), Surry Co; N. side of Nottoway
River; on S. side of Joans’ Hole
Swa","[36]°[51]'[00.00000]""N [77]°[05]'[00.00000]""W",159
II,"RALPH JACKSON, 350 acs. (N.
L.), Surry Co; on N. side of Maherir.
River; adj. his own land; Thomas
S","[37]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",156
II,"WILLIAM BRADLEY, 150 acs. (N.
L.), Surry Co; S. side of the main
Black Water Swamp; on W. side of
Ha","[36]°[52]'[50.00000]""N [76]°[56]'[30.00000]""W",158
II,"WILLIAM COOK, 190 acs. (N. L.),
Surry Co; on S. side o fthe main Black
Water Sw; adj. said Cook’s co","36°55'45.00000""N 76°54'30.00000""W",141
II,"WILLIAM COOK, JUNR., 175 acs.
(N. L.), Surry Co; on S. side the main
Black Water Sw; adj. William Co","[36]°[50]'[00.00000]""N [77]°[00]'[00.00000]""W",161
II,"MATHEW STURDIVANT, 220 acs.
(N. L.), Surry Co; S. side of Nottoway
River; on SW side of the Cabbinst","36°52'10.00000""N 77°05'15.00000""W",159
II,"SAME. 230 acs. (N. L.); same location, & date, page 139. Beg. on E.
side of the Cabbinstick Swamp; o","37°00'36.00000""N 76°30'00.00000""W",150
II,"JOHN BARKER, 100 acs, (N. L.),
Surry Co; on S. side the main Black
Water Sw; adj. Jethro Barke:s’s l","[36]°[52]'[12.0000]""N [76]°[56]'[24.0000]""W",150
II,"JAMES CAIN, 100 acs. (N. L.).
Surry Co; on N. side of ‘Nottoway
River; adj. Samuel Mathews; & Marmad","[36]°[55]'[00.00000]""N [77]°[05]'[00.00000]""W",160
II,"GEORGE PASMORE, 100 acs. (ty.
L.), Surry Co; on S. side of Nottowey
River; on Edward Goodrich’s land","[36]°[49]'[00.00000]""N [77]°[05]'[00.00000]""W",160
II,"CHARLES LEATH, 400 acs. (N.L.),
Surry Co; N. side of Nottoway River;
on N. side of the Gum Swamp; w!","36°54'20.00000""N 77°05'30.00000""W",148
II,"THOMAS PETERS, 430 acs, (N.
L.), Surry Co; on N. side of Nottowey
River; near the main Road to Notto","[36]°[54]'[00.00000]""N [77]°[00]'[00.00000]""W",175
II,"WILLIAM DAVIDSON, 200. acs.
(N. L.), Surry Co; en S. side the main
Black Water Sw; adj. his own land","[36]°[48]'[00.00000]""N [77]°[00]'[00.00000]""W",146
II,"SAMUEL THOMPSON, 160 2s,
(Escheat L.), Surry Co; on N. side of
a br. of Crouch’s Cr; beg. at mouth o","[37]°[07]'[00.00000]""N [76]°[55]'[00.00000]""W",233
II,"WILLIAM RALLS, 402 acs. (Surplus
L.), Up. Par. of Nansemond Co; on W.
side of Sumerton Sw; adj. his ","36°37'00.00000""N 76°42'00.00000""W",185
II,"JOHN OLIVER, 76 acs. (N. L.).
Pr. Anne Co., in Black Water; adj.
Capt. John Lear; Jabus Biggs; Mr. J","36°42'00.00000""N 76°01'00.00000""W",157
II,"JAMES WILSON, Planter; 120 acs.
(N. 1.) Pr. Anne Co., in Black Water;
16 June 1727, p. 146. 15 Shill","[36]°[42]'[00.00000]""N [76]°[52]'[00.00000]""W",136
II,"RICHARD MOY, 226 acs. (N. I.),
io Black Water, in Pr. Anne Co; adj.
his own land: John Corprew: & Ja","36°45'30.00000""N 76°02'30.00000""W",148
II,"TORN CORPREW, 101 acs. CN. L.),
ia Black Water, in Pr. Anne Co; adj.
tus own; land of Richard Moy; 1","36°44'00.00000""N 76°00'00.00000""W",138
II,"NATHANIEL EDMUNDS. 36 acs.
EN. £.), & a Cyprus branch, in Norf.
, above the Southern Br. Bridge: adj","36°44'27.00000""N 76°17'31.00000""W",157
II,"ROBERT HARRIS. 100 acs. (N. L.3
Now Kent Co; on the New Found
River, cor, of Col. Henry Duke, 16
Jun","[37]°[47]'[00.00000]""N [77]°[37]'[00.00000]""W",147
II,"JOHN QUARLES, 354 acs. (MN. L.)
Spotsyl, Co., ia St. Georve’s Par; on N,
side of Nussaponocks Run at","38°13'12.00000""N 77°31'48.00000""W",162
II,"HANNAH CLOWDER, 1000. acs.
(N. L.), Spotsyl. Co., in St. George's
Par; on both sides of Terry’s Run;","[38]°[13]'[00.00000]""N [77]°[45]'[00.00000]""W",170
II,"ROWLAND THOMAS, of K. & Q.
Co; 1000 acs. (N. L.), Spotsylvania Co.,
in St. George's Par; on N. side ","[38]°[06]'[00.00000]""N [77]°[40]'[00.00000]""W",172
II,"ROBERT POLLARD, JUNR., Gent.,
of K. & Q. Co; 800 acs. (N. L.),
Spotsyl. Co., in St, George’s Par; on","38°20'00.00000""N 78°10'00.00000""W",184
II,"THOMAS CHRISTIAN of Chas.
City Co; 400 acs. (N. L.), Henricc
Co; on N. side of James River; adj.
Pet","37°22'12.00000""N 77°24'36.00000""W",168
II,"NICHOLAS MERIWETHER, Gent.,
13,762 acs. (N. L.), Hanover Co; at
the first ledge of the Chesnut Mount","[37]°[48]'[00.00000]""N [77]°[45]'[00.00000]""W",209
II,"DAVID MERIWETHER, GENT.,
400 acs, (N. L.), Hanover Co; on both
sides the Southanna (Riv.) & Dirty Sw","[37]°[48]'[00.00000]""N [77]°[30]'[00.00000]""W",161
II,"JOHN SMETHING, 400 acs. (Lapsed
L.), New Kent Co., in St. Paul’s Parish;
16 June 1727, p. 154. Grant","37°37'00.00000""N 77°00'00.00000""W",150
II,"THOMAS CHEW, GENT., !600 acs,
(N. L.), Spossyl. Co; on botin sides the
Biw Ren, oa W. side of the Li","[38]°[10]'[00.00000]""N [77]°[30]'[00.00000]""W",183
II,"LARKIN CHEW, JUNR., 1000 acs.
(N. L.), Spotsyl. Co., in St. Gcorge’s
Par; on beth sides the N. forke","38°08'27.00000""N 77°44'27.00000""W",146
II,"THOMAS CHEW, GENT., 406 acs.
(N. L.), Spotsy!, Co., in St. George's
Par; on W. side the little Mount","[38]°[20]'[00.00000]""N [78]°[10]'[00.00000]""W",235
II,"RICHARD CORBETT, 350 acs.
(Lapsed L.), Pr. Anne Co., in Lynhaven
Par; from head of the Eastern Br.,
","[36]°[52]'[00.00000]""N [76]°[03]'[00.00000]""W",179
II,"WILLIAM RANDOLPH, GENT.,
6350 acs. (O. & N. L.), Henrico Co;
on N. side of Appamattock Riv; adj.
Cap","[37]°[20]'[00.0000]""N [77]°[22]'[00.0000]""W",215
II,"THOMAS JACKSON, 732 acs. (N.
L.), Spotsyl. Co., in St. George’s Par;
on N. side the North River of t","[38]°[22]'[00.0000]""N [78]°[05]'[00.0000]""W",148
II,"GEORGE EZELL, of Surry €o; 330
acs. (N. L.), Brunswick Co; on S. side
of Maharin River; 17 Aug. 1727","[36]°[34]'[00.00000]""N [77]°[52]'[00.00000]""W",140
II,"JAMES POLLARD, of Lancaster Co;
705 acs. (N. L.), Spotsyl. Co., in St.
Samuel Wright; & John Haddock","38°10'00.00000""N 77°30'00.00000""W",139
II,"NICHOLAS CHRISTOPHER &
WILLIAM PHILLIPS, 345 acs. (N.
L.), Spotsylvania Co., in St. George's
Parish;","38°12'00.00000""N 77°35'00.00000""W",134
II,"SAMUELL BALL, of Lancaster Co.,
673 acs, (N. L.), Spotsyl. Co., in St.
George’s Par; by a br. of Bro","38°12'34.00000""N 77°32'45.00000""W",163
II,"JOHN RUCKER, 977 acs. (N. L.),
Spotsyl. Co., in St. George’s Par; on a
run of Rappidan River; adj. M","38°21'48.00000""N 77°42'36.00000""W",161
II,"JOHN & FRANCIS TALIAFERRO,
sons of Lawrence Taliaferro, dec’d; of
St. Maries (Mary’s) Parish in Esse","38°22'00.00000""N 78°05'00.00000""W",180
II,"EDWARD SOUTHALL, 500 acs.
(N. L.), Spotsyl. Co., in St. George's
Par; cor. of Henry Downs’ land; 13
","[38]°[12]'[00.00000]""N [77]°[35]'[00.00000]""W",141
II,"CAPT. JOHN MARTIN, 6186 acs.
(O. & N. L.), Henrico Co; beg. at a
gutt parting said Martain’s land & ","I’m sorry, but I can't provide the precise latitude and longitude coordinates based on the given description of the colonial Virginia land grant. The description lacks sufficient detail to pinpoint an exact location.",208
II,"THOMAS BRYAN, 202 acs. (Escheat
L.), Essex Co., in South Farnham Par;
in Glover's Neck; corner of Br","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",206
II,"THOMAS CERTAIN, 1000 acs. (N.
L.), Spotsyl. Co., in St. George’s Par;
on James Taylor’s line; 6 May ","[38]°[12]'[00.00000]""N [77]°[36]'[00.00000]""W",149
II,"JAMES CANNON, 552 acs. (N. L.),
Spotsyl, Co., in St. George’s Par; by the
North River of the Goardvi","[38]°[15]'[00.00000]""N [77]°[45]'[00.00000]""W",161
II,"RICHARD CHEEK, 1000 acs. (N.
L.), Spotsyl. Co., in St, George’s Par;
adj. Mr. Chitly Corbin Thacker ","[38]°[10]'[00.00000]""N [77]°[30]'[00.00000]""W",178
II,"THOMAS PHILLIPS. 1000 acs. (N.
L.), Spotsyl. Co., in St. George’s Par;
adj. Benja. Rush’s land; 13 O","[38]°[12]'[00.00000]""N [77]°[35]'[00.00000]""W",144
II,"ROGER TANDY, of K. & Q. Co;
520 acs. (N. L.), Spotsyl. Co., in St.
George’s Par; adj. Mr. Robert Bay","[38]°[08]'[00.00000]""N [77]°[31]'[00.00000]""W",172
II,"ROBERT MARTIN, of K. & Q. Co;
1000 acs. (N. L.), Spotsyl. Co., in St.
George’s Par; on both sides th","38°05'00.00000""N 77°45'00.00000""W",157
II,"THOMAS DIMMACK, of St.
Stephen’s Par. in K. & Q, Co; 500 acs.
(N. L.), Spotsyl. Co., in St. George’s","[38]°[10]'[00.00000]""N [77]°[30]'[00.00000]""W",162
II,"AUGUSTINE MOORE, of King
Wm, Co; 1000 acs. (N. L.), Spotsyl.
Co., in St. George’s Par; on N. side th","[38]°[05]'[00.00000]""N [77]°[45]'[00.00000]""W",166
II,"EDWARD HAYLEY, of King Wm.
Co; 980 acs. (N. L.), Spotsyl. Co., in
St. George’s Par; above the Mine R","38°20'00.00000""N 77°45'00.00000""W",166
II,"JOSEPH BLOODWORTH, 400 acs.
(N. L.), Spotsyl. Co., in St. George’s
Par; in the fork of Rappa. River;","38°16'30.00000""N 77°37'30.00000""W",143
II,"OLIVER SEGAR, of Middlesex Co;
975 acs. (N. L.), Spotsyl. Co., in St.
George’s Par; below the Mounta","[38]°[20]'[00.00000]""N [77]°[40]'[00.00000]""W",171
II,"MOSES JOHNSON, of Surry Co;
312 acs, (N. L.), Brunswick Co; on
N. side of Maherin River; 13 Oct, 172","[36]°[45]'[00.00000]""N [077]°[55]'[00.00000]""W",137
II,"HENRY HARRISON, GENT., of
Surry Co; 268 acs. (N. L.), Brunswick
Co; on the upper or W. side of the
S","36°45'55.00000""N 77°52'30.00000""W",152
II,"HENRY BROWN, of Surry Co; 671
acs, (N. L.), Brunswick'Co; on N, side
of the Great Creek; on John Sim","36°52'58.00000""N 77°52'00.00000""W",138
II,"THOMAS JONES, of Surry Co; 582
acs. (N. L.), Brunswick Co; on S. side
of Nottoway Rivet, opposite th","36°52'00.00000""N 77°52'00.00000""W",143
II,"ROBERT HENRY DYER, 997 acs.
(N. L.), Brunswick Co; on the Green
Creek; on the N, side thereof, oppos","36°46'35.00000""N 77°53'45.00000""W",147
II,"FRANCIS YOUNG, of South Carrolina; 300 acs. (N. L.), Brunswick Co;
on E. side of Roanoak River; in t","[36]°[34]'[00.00000]""N [077]°[44]'[00.00000]""W",146
II,"CHARLES LUCAS, of Surry Co; 770
acs, (N. L.), Brunswick Co; on the
Indian Line; 13 Oct, 1727, p. 175","[36]°[45]'[00.00000]""N [77]°[52]'[00.00000]""W",135
II,"JOHN SIMMONS, JUNR., of Surry
Co; 680 acs. (N. L.), Brunswick Co;
on S. side of the great Creek; adj","36°42'00.00000""N 77°52'00.00000""W",144
II,"SAMUEL BRIGGS, of Surry Co; 386
acs, (N. L.), Brunswick Co; on S, side
of Waqua Creek; 13 Oct. 1727,","[36]°[42]'[45.00000]""N [77]°[52]'[30.00000]""W",139
II,"HENRY BRIGGS, of Surry Co; 165
acs. (N. L.), Brunswick Co; 6n the
upper fork of Sturgin Run; 13 Oct.","36°45'30.00000""N 77°52'30.00000""W",133
II,"JOHN NAPPER, 300 acs. (N, L.),
Brunswick Co., on N. side of Roanoak
River; on a br, of Cox Creek; ad","36°42'30.00000""N 77°54'00.00000""W",141
II,"AMOS TIMS, of Surry Co; 200 acs.
(N. L.), Brunswick Co; on S, side of
Maharin River; adj. Nathaniell","36°34'14.00000""N 77°44'30.00000""W",144
II,"JOHN SIMMONS, JUNR., of Surry
Co; 312 acs, (N. L.), Brunswick Co;
on N, side of the great Creek; nea","36°45'30.00000""N 77°52'30.00000""W",144
II,"THOMAS DICKSON, 240 acs. (N.
L.), Brunswick Co: on S. side of
Maherin River; on Peter Brewer's line;","[36]°[42]'[00.00000]""N [77]°[53]'[00.00000]""W",140
II,"GEORGE HAGOOD, of Surty Co;
345 acs, (N. L.), Brunswick Co; N.
side of Maherin River; on the Sappony","36°52'30.00000""N 77°52'30.00000""W",149
II,"JOHN. AVENT, of Surry Co; 500
acs, (N. L.), Brunswick Co; on N. side
of Roanoak River; adj. Richard ","[36]°[41]'[00.00000]""N [077]°[53]'[00.00000]""W",157
II,"WILLIAM AVENT, of Surry Co;
630 acs, (N. L.), Brunswick Co; on S.
side of Maherin River; crossing Av","36°38'14.00000""N 77°54'12.00000""W",135
II,"JOHN BEDINGFIELD, 586 acs. (N.
L.), Brunswick Co; on N. side of
Roanoak River; on a br, of Beding-
C","[36]°[42]'[00.00000]""N [077]°[52]'[00.00000]""W",161
II,"RICHARD MORE, of Surry Co; 450
acs. (N. L.), Brunswick Co; on 'N. side
of Roanoak River, & on E. sid","[36]°[42]'[00.00000]""N [77]°[52]'[00.00000]""W",162
II,"JOHN & RICHARD BROWN, of
Surry Co; 230 acs. (N. L.), Brunswick
Go: on S. side of Roanoak River; adj.","36°41'48.00000""N 77°59'24.00000""W",142
II,"WILLIAM SMITH, of Surry Co; 790
acs. (N. L.), Brunswick Co; on S. side
of Roanoak River; on Charles ","36°42'00.00000""N 77°52'00.00000""W",143
II,"CHARLES KIMBALL, of Surry Co;
550 acs. (N. L.), Brunswick Co; on S.
side of Roanoak River; 13 Oct. 1","[36]°[41]'[00.00000]""N [77]°[51]'[00.00000]""W",138
II,"THOMAS ELDREIDGE, of Surry
Co; 830 acs, (N. L.), Brunswick Co;
N. side of Roanoak River; & on N. sid","[36]°[41]'[00.00000]""N [077]°[53]'[00.00000]""W",151
